user_id,skill_name,mastery_prob,n_opportunities,correct_rate
64525,Histogram as Table or Graph,0.9878886979210081,3,1.0
64525,Interior Angles Figures with More than 3 Sides,0.9646165554476419,2,1.0
64525,Interior Angles Triangle,0.9346351158811892,1,1.0
64525,Least Common Multiple,0.9999999196449254,10,0.9
64525,Mean,0.9981071821700446,3,1.0
64525,Median,0.9830312855087237,5,1.0
64525,Mode,0.9997249638070846,3,1.0
64525,Multiplication Fractions,0.9963036453089299,5,1.0
64525,Multiplication and Division Integers,0.9999999895655282,15,1.0
64525,Multiplication and Division Positive Decimals,0.9257977023509509,2,1.0
64525,Nets of 3D Figures,0.999998932790786,1,1.0
64525,Number Line,0.8772016698868325,3,1.0
64525,"Order of Operations +,-,/,* () positive reals",0.999996735094876,7,0.8571428571428571
64525,Order of Operations All,0.9969384100436496,4,1.0
64525,Ordering Fractions,0.9998904168394138,14,1.0
64525,Ordering Integers,0.9999371626781508,39,0.7435897435897436
64525,Ordering Positive Decimals,0.999375569875267,9,1.0
64525,Ordering Real Numbers,0.9999999885497912,34,0.7058823529411765
64525,Pattern Finding ,0.9999999994937482,15,0.8666666666666667
64525,Percent Of,0.9999999999999276,18,0.8333333333333334
64525,Perimeter of a Polygon,0.9635653809011495,1,1.0
64525,Prime Number,0.9999999999997089,7,0.7142857142857143
64525,Probability of Two Distinct Events,0.9994805027809239,15,0.8
64525,Probability of a Single Event,0.9999993097783301,7,1.0
64525,Proportion,0.9999999849951668,27,0.9259259259259259
64525,Pythagorean Theorem,0.9963928730985183,33,0.6666666666666666
64525,Range,0.9897274653054915,4,1.0
64525,Reflection,0.9999983025232101,2,1.0
64525,Rotations,0.22098413155258545,1,0.0
64525,Rounding,0.9979941163436613,3,1.0
64525,Scale Factor,1.0,5,0.8
64525,Scatter Plot,0.9398423082978546,2,1.0
64525,Scientific Notation,0.9999928147180019,10,1.0
64525,Solving Inequalities,0.8844068923583422,3,1.0
64525,Solving for a variable,0.8189733511219323,2,1.0
64525,Square Root,0.9999999999997194,71,0.7605633802816901
64525,Stem and Leaf Plot,0.9945554173955224,3,1.0
64525,Subtraction Whole Numbers,0.9999999939145595,13,0.8461538461538461
64525,Surface Area Rectangular Prism,0.905630753357986,2,1.0
64525,Table,0.9999999911575412,11,1.0
64525,Translations,0.9062157668156723,1,1.0
64525,Unit Conversion Within a System,0.9999829888517984,6,0.8333333333333334
64525,Unit Rate,0.9999095950621791,8,0.875
64525,Venn Diagram,0.9999999998917246,12,0.8333333333333334
64525,Volume Cylinder,0.99999837982088,5,0.8
64525,Volume Rectangular Prism,0.9763919965355318,1,1.0
64525,Volume Sphere,0.8150367148383053,1,1.0
64525,Write Linear Equation from Graph,0.9931405861685516,7,0.5714285714285714
64525,Write Linear Equation from Ordered Pairs,0.9256479878945526,1,1.0
64525,Write Linear Equation from Situation,1.0,6,1.0
64531,Absolute Value,0.9996999970745857,10,1.0
64531,Addition Whole Numbers,0.9995348162311871,5,1.0
64531,Subtraction Whole Numbers,0.961492789064325,2,1.0
64532,Absolute Value,0.9996999970745857,10,1.0
64532,Addition Whole Numbers,0.9995348162311871,5,1.0
64532,Subtraction Whole Numbers,0.9948777640583243,3,1.0
64535,Absolute Value,0.9996599023884339,20,0.8
64535,Addition Whole Numbers,0.9309748724192572,7,0.5714285714285714
64535,Subtraction Whole Numbers,0.9999999020308774,10,0.9
64550,Absolute Value,0.9996999970745857,10,1.0
64550,Addition Whole Numbers,0.9879800744478765,3,1.0
64550,Subtraction Whole Numbers,0.9999890405998806,6,1.0
64634,Addition Whole Numbers,0.9688272381387146,4,0.75
64634,Addition and Subtraction Integers,0.2085105862033749,29,0.5172413793103449
64634,Addition and Subtraction Positive Decimals,0.9997295903024578,5,1.0
64634,Conversion of Fraction Decimals Percents,0.3740841815094734,7,0.5714285714285714
64634,Multiplication Fractions,0.20875585499591448,6,0.0
64634,Multiplication and Division Integers,0.9999998844744884,20,0.8
64634,Multiplication and Division Positive Decimals,0.4056865559480262,2,0.0
64634,Ordering Fractions,0.5805494633883872,4,0.75
64634,Ordering Integers,0.9892302539405283,7,0.8571428571428571
64634,Ordering Positive Decimals,0.23252383104792013,15,0.5333333333333333
64634,Pattern Finding ,0.6026263812315007,1,0.0
64634,Square Root,0.859437023344539,10,0.6
70190,Addition and Subtraction Fractions,0.7672617274770419,1,0.0
70190,Addition and Subtraction Integers,0.9353823876888551,8,0.75
70190,Area Trapezoid,0.6567048405019229,1,0.0
70190,Equation Solving Two or Fewer Steps,0.9250717990610539,7,0.7142857142857143
70190,Solving for a variable,0.5652212700810549,3,0.3333333333333333
70363,Absolute Value,0.7622043028803718,2,1.0
70363,Addition Whole Numbers,0.9412479554906584,2,1.0
70363,Addition and Subtraction Positive Decimals,0.9633069591325029,4,0.75
70363,Box and Whisker,0.865784198513452,6,0.6666666666666666
70363,Circle Graph,0.9860550595914828,9,0.5555555555555556
70363,Equation Solving More Than Two Steps,0.4346168102854703,10,0.3
70363,Equation Solving Two or Fewer Steps,0.9758000484350459,20,0.45
70363,Equivalent Fractions,0.9981999464013062,5,0.8
70363,Finding Percents,0.4046676707020954,1,0.0
70363,Fraction Of,0.9999999319342646,2,1.0
70363,Histogram as Table or Graph,0.9546296962848336,5,0.6
70363,Mean,0.9998036528517478,9,0.5555555555555556
70363,Median,0.9701870963679545,9,0.7777777777777778
70363,Mode,0.9999994482582665,10,0.7
70363,Number Line,0.943311467145428,18,0.5
70363,Pattern Finding ,0.6026263812315007,1,1.0
70363,Percent Of,0.9999951085639694,24,0.4166666666666667
70363,Probability of a Single Event,0.9902405643592496,4,0.75
70363,Proportion,0.8448508293920168,10,0.6
70363,Range,0.997324512265765,11,0.7272727272727273
70363,Scatter Plot,0.9398423082978546,2,1.0
70363,Solving Inequalities,0.9445128231994702,18,0.5
70363,Solving for a variable,0.2103401058249008,13,0.38461538461538464
70363,Stem and Leaf Plot,0.9875631176249494,11,0.45454545454545453
70363,Table,0.9999999999999999,39,0.7435897435897436
70363,Venn Diagram,0.9999999997089821,28,0.4642857142857143
70363,Write Linear Equation from Graph,0.6059174219161154,1,0.0
70363,Write Linear Equation from Ordered Pairs,0.9999999912957037,7,0.2857142857142857
70363,Write Linear Equation from Situation,0.9379882078943322,1,1.0
70676,Absolute Value,0.9487216729230361,4,1.0
70676,Addition Whole Numbers,0.9999089438428214,6,0.8333333333333334
70676,Addition and Subtraction Fractions,0.999742962495308,6,0.8333333333333334
70676,Addition and Subtraction Integers,0.7109476849569178,1,1.0
70676,Addition and Subtraction Positive Decimals,0.9982000757598823,4,0.75
70676,Circumference ,0.9364743396614224,1,1.0
70676,Congruence,0.9995235399771253,1,1.0
70676,Conversion of Fraction Decimals Percents,0.8527509976903138,3,1.0
70676,D.4.8-understanding-concept-of-probabilities,0.9999999999998881,5,0.6
70676,Division Fractions,0.6899897141301159,1,1.0
70676,Multiplication and Division Integers,0.8801463354257487,1,1.0
70676,"Order of Operations +,-,/,* () positive reals",0.9321239769924138,1,1.0
70676,Perimeter of a Polygon,0.9635653809011495,1,1.0
70676,Rounding,0.7627670813597547,1,1.0
70676,Scientific Notation,0.9999971235642885,13,0.9230769230769231
70676,Subtraction Whole Numbers,0.7616514436739914,1,1.0
70677,Absolute Value,0.8380407759851995,7,0.7142857142857143
70677,Addition Whole Numbers,0.9999999999947985,18,0.9444444444444444
70677,Addition and Subtraction Fractions,0.999999780870692,11,0.8181818181818182
70677,Addition and Subtraction Integers,0.923910067790986,3,1.0
70677,Addition and Subtraction Positive Decimals,0.9910977091031389,12,0.5
70677,Box and Whisker,0.8779589241068225,2,1.0
70677,Circle Graph,0.582999318748627,1,0.0
70677,Congruence,0.9995235399771253,1,1.0
70677,Conversion of Fraction Decimals Percents,0.9964800585498675,9,1.0
70677,Divisibility Rules,0.27221225722348164,1,0.0
70677,Division Fractions,0.9513241750657547,2,1.0
70677,Estimation,0.9866945926664213,8,0.875
70677,Finding Percents,0.4046676707020954,1,0.0
70677,Histogram as Table or Graph,0.7774296303027614,1,0.0
70677,Least Common Multiple,0.8994532532568963,2,1.0
70677,Mean,0.9999999049601208,8,0.875
70677,Median,0.3887387462450766,7,0.5714285714285714
70677,Mode,0.9999999999560794,8,1.0
70677,Multiplication Fractions,0.9578351401243296,3,1.0
70677,Multiplication and Division Integers,0.9956872922166901,11,0.6363636363636364
70677,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70677,"Order of Operations +,-,/,* () positive reals",0.9999696077190956,6,0.8333333333333334
70677,Ordering Fractions,0.7244162901030615,17,0.7647058823529411
70677,Ordering Positive Decimals,0.9158174040921006,3,1.0
70677,Percent Of,0.9999999999923581,16,0.8125
70677,Prime Number,0.9999999997499016,5,0.8
70677,Probability of a Single Event,0.9997293391972619,11,0.6363636363636364
70677,Range,0.9999201540001947,10,0.9
70677,Rounding,0.9999998102668121,8,0.875
70677,Scatter Plot,0.9999977207729652,12,0.8333333333333334
70677,Solving for a variable,0.6729988602259378,8,0.5
70677,Square Root,0.9988842672224197,9,0.8888888888888888
70677,Stem and Leaf Plot,0.9996638118668788,6,0.8333333333333334
70677,Subtraction Whole Numbers,0.9948777640583243,3,1.0
70677,Table,0.9999999999999932,23,0.9130434782608695
70677,Unit Conversion Within a System,0.9212678106602177,1,1.0
70677,Venn Diagram,1.0,26,0.8461538461538461
70679,Absolute Value,0.5645077815036478,1,1.0
70679,Addition Whole Numbers,0.9999089438428214,6,1.0
70679,Addition and Subtraction Fractions,0.9649548654627671,2,1.0
70679,Addition and Subtraction Integers,0.04079780742054137,9,0.2222222222222222
70679,Addition and Subtraction Positive Decimals,0.13369681808044837,4,0.25
70679,Conversion of Fraction Decimals Percents,0.975922265577164,6,1.0
70679,Divisibility Rules,0.9958316405677061,7,0.8571428571428571
70679,Division Fractions,0.9847143889740118,4,0.75
70679,Exponents,0.9145034847405639,1,1.0
70679,Finding Percents,0.973277341185699,3,1.0
70679,Least Common Multiple,0.9998661731197979,8,0.75
70679,Mean,0.9993383312972727,6,0.5
70679,Median,0.758263853854319,4,0.75
70679,Mode,0.9999351619979159,5,0.6
70679,Multiplication Fractions,0.8676628584505779,2,1.0
70679,Multiplication and Division Integers,0.99987881073747,7,1.0
70679,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70679,Ordering Fractions,0.9892373670977043,7,1.0
70679,Ordering Integers,0.9437446553605303,2,1.0
70679,Ordering Positive Decimals,0.9616154274047344,4,1.0
70679,Pattern Finding ,0.6026263812315007,1,0.0
70679,Percent Of,0.6743636527109956,1,1.0
70679,Range,0.7087657431528184,1,0.0
70679,Stem and Leaf Plot,0.23709498584679262,4,0.0
70679,Table,0.9999870916688269,12,0.75
70679,Unit Conversion Within a System,0.9212678106602177,1,0.0
70679,Unit Rate,0.6846954506534627,1,0.0
70682,Absolute Value,0.9208182990977071,9,0.7777777777777778
70682,Addition Whole Numbers,0.9999999998988752,16,0.9375
70682,Addition and Subtraction Fractions,0.9999962835613656,8,0.875
70682,Addition and Subtraction Integers,0.8453803308345759,2,1.0
70682,Addition and Subtraction Positive Decimals,0.8831733119595423,6,0.5
70682,Conversion of Fraction Decimals Percents,0.9916954542452528,18,0.7777777777777778
70682,Divisibility Rules,0.9934558922790065,8,0.75
70682,Division Fractions,0.9513241750657547,2,1.0
70682,Equation Solving Two or Fewer Steps,0.6392393182976164,1,0.0
70682,Exponents,0.9933037237706417,2,1.0
70682,Finding Percents,0.973277341185699,3,1.0
70682,Least Common Multiple,0.9995566197949136,6,0.8333333333333334
70682,Multiplication Fractions,0.8676628584505779,2,1.0
70682,Multiplication and Division Integers,0.99987881073747,7,1.0
70682,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70682,"Order of Operations +,-,/,* () positive reals",0.9973730871772141,4,0.75
70682,Order of Operations All,0.9922210114177893,5,0.8
70682,Ordering Fractions,0.9868004598459714,10,0.9
70682,Ordering Integers,0.9987471159232116,7,1.0
70682,Ordering Positive Decimals,0.963333058805061,12,0.75
70682,Ordering Real Numbers,0.9981639597713593,5,1.0
70682,Percent Of,0.9998261882268376,10,0.6
70682,Prime Number,0.6335921884281871,1,1.0
70682,Proportion,0.9114315327024444,6,0.8333333333333334
70682,Scientific Notation,0.9944915039416048,9,0.7777777777777778
70682,Solving for a variable,0.6349604312185454,1,1.0
70682,Square Root,0.999959347977213,10,1.0
70682,Subtraction Whole Numbers,0.9337442223456248,5,0.6
70682,Unit Conversion Within a System,0.9212678106602177,1,1.0
70682,Unit Rate,0.6846954506534627,1,1.0
70684,Absolute Value,0.9673237511079069,9,0.7777777777777778
70684,Addition Whole Numbers,0.9999975798344394,10,0.9
70684,Addition and Subtraction Fractions,0.9999981773841854,10,0.8
70684,Addition and Subtraction Integers,0.992524295386178,6,1.0
70684,Addition and Subtraction Positive Decimals,0.9982000757598823,4,1.0
70684,Congruence,0.9995235399771253,1,1.0
70684,Conversion of Fraction Decimals Percents,0.9890211724304732,15,0.8
70684,Divisibility Rules,0.9136691832461277,10,0.6
70684,Division Fractions,0.6899897141301159,1,1.0
70684,Exponents,0.9145034847405639,1,1.0
70684,Finding Percents,0.973277341185699,3,1.0
70684,Least Common Multiple,0.9997850727781664,6,0.8333333333333334
70684,Mean,0.9960261519534255,4,0.75
70684,Mode,0.9937450899601618,2,1.0
70684,Multiplication Fractions,0.9924951537067795,8,0.625
70684,Multiplication and Division Integers,0.9999974543277758,15,0.8666666666666667
70684,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70684,Ordering Fractions,0.5805494633883872,4,0.75
70684,Ordering Positive Decimals,0.9661598309800342,14,0.7142857142857143
70684,Percent Of,0.9774655645800289,5,0.6
70684,Rounding,0.7627670813597547,1,1.0
70684,Subtraction Whole Numbers,0.961492789064325,2,1.0
70684,Table,0.9992236040203676,6,0.8333333333333334
70684,Unit Conversion Within a System,0.9999687376273747,7,0.7142857142857143
70684,Unit Rate,0.8434921181841,3,0.6666666666666666
70687,Absolute Value,0.8347539119405952,11,0.7272727272727273
70687,Addition Whole Numbers,0.9999973684198941,10,0.9
70687,Addition and Subtraction Fractions,0.9649548654627671,2,1.0
70687,Addition and Subtraction Integers,0.9434345089332326,13,0.6923076923076923
70687,Addition and Subtraction Positive Decimals,0.9982000757598823,4,1.0
70687,Congruence,0.9995235399771253,1,1.0
70687,Conversion of Fraction Decimals Percents,0.975922265577164,6,1.0
70687,Divisibility Rules,0.27221225722348164,1,0.0
70687,Division Fractions,0.6899897141301159,1,1.0
70687,Finding Percents,0.973277341185699,3,1.0
70687,Least Common Multiple,0.9841535640500962,4,0.75
70687,Multiplication Fractions,0.760986496657735,5,0.6
70687,Multiplication and Division Integers,0.9996096255752829,6,1.0
70687,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70687,"Order of Operations +,-,/,* () positive reals",0.9321239769924138,1,0.0
70687,Order of Operations All,0.6904286815523762,1,1.0
70687,Ordering Fractions,0.9794355117554346,6,1.0
70687,Ordering Integers,0.8997958315448045,4,0.5
70687,Ordering Positive Decimals,0.9158174040921006,3,1.0
70687,Ordering Real Numbers,0.4161276399219415,2,0.0
70687,Pattern Finding ,0.6026263812315007,1,1.0
70687,Percent Of,0.9774655645800289,5,0.6
70687,Proportion,0.7263489231350992,2,0.5
70687,Reflection,0.7996674387934805,1,0.0
70687,Rotations,0.3120650780338843,2,0.0
70687,Rounding,0.9994918803957902,5,0.8
70687,Scientific Notation,0.34809515600031693,2,0.0
70687,Square Root,0.8771254960088668,8,0.625
70687,Subtraction Whole Numbers,0.9792569925330646,4,0.75
70688,Absolute Value,0.9487216729230361,4,1.0
70688,Addition Whole Numbers,0.999999985277852,15,0.8666666666666667
70688,Addition and Subtraction Fractions,0.9999999868913834,9,1.0
70688,Addition and Subtraction Integers,0.9978942948345523,10,0.9
70688,Addition and Subtraction Positive Decimals,0.999845019627454,7,0.8571428571428571
70688,Congruence,0.9995235399771253,1,1.0
70688,Conversion of Fraction Decimals Percents,0.9973042563480569,12,0.9166666666666666
70688,Divisibility Rules,0.9999849576762121,15,0.7333333333333333
70688,Division Fractions,0.9513241750657547,2,1.0
70688,Exponents,0.9933037237706417,2,1.0
70688,Finding Percents,0.9687242074136708,6,0.6666666666666666
70688,Least Common Multiple,0.9999999972203086,17,0.7058823529411765
70688,Mean,0.7025342298704527,1,1.0
70688,Multiplication Fractions,0.9873907192822154,4,1.0
70688,Multiplication and Division Integers,0.9999999228871512,18,0.8888888888888888
70688,Multiplication and Division Positive Decimals,0.9257977023509509,2,1.0
70688,Number Line,0.6377205136263295,11,0.45454545454545453
70688,Ordering Fractions,0.9964186755397184,12,0.9166666666666666
70688,Ordering Positive Decimals,0.9855775065448316,8,0.875
70688,Percent Of,0.9999707288024805,8,0.75
70688,Rounding,0.7627670813597547,1,1.0
70688,Solving Inequalities,0.6563565684961725,11,0.45454545454545453
70688,Subtraction Whole Numbers,0.961492789064325,2,1.0
70688,Table,0.857146068427746,1,1.0
70688,Unit Conversion Within a System,0.7782755014605159,3,0.3333333333333333
70688,Unit Rate,0.8511026017906834,3,0.6666666666666666
70688,Write Linear Equation from Graph,0.3907456303298827,3,0.0
70692,Addition Whole Numbers,0.7544204138484042,1,1.0
70692,Addition and Subtraction Fractions,0.9649548654627671,2,1.0
70692,Addition and Subtraction Integers,0.923910067790986,3,1.0
70692,Addition and Subtraction Positive Decimals,0.36506982280292166,2,0.5
70692,Congruence,0.9995235399771253,1,1.0
70692,Mode,0.9937450899601618,2,1.0
70692,Multiplication Fractions,0.4546136457126645,2,0.5
70692,Multiplication and Division Integers,0.9959616571070707,4,1.0
70692,Ordering Positive Decimals,0.541123009646969,3,0.3333333333333333
70692,Rounding,0.7627670813597547,1,1.0
70692,Table,0.9698170402263662,2,1.0
70693,Absolute Value,0.9801167813646686,10,0.8
70693,Addition Whole Numbers,0.9999906333966588,11,0.7272727272727273
70693,Addition and Subtraction Fractions,0.9999962828438165,8,0.875
70693,Addition and Subtraction Integers,0.3823214848163041,4,0.25
70693,Addition and Subtraction Positive Decimals,0.9571676761030554,4,0.75
70693,Conversion of Fraction Decimals Percents,0.6114202435261022,1,0.0
70693,Multiplication Fractions,0.7993936637641681,5,0.6
70693,Multiplication and Division Integers,0.9808881048200383,5,0.8
70693,Ordering Fractions,0.9673237427410007,9,0.8888888888888888
70693,Ordering Integers,0.11086197901435023,12,0.25
70693,Ordering Positive Decimals,0.9616154274047344,4,1.0
70693,Ordering Real Numbers,0.3446418994976123,10,0.1
70693,Proportion,0.6506696349902554,4,0.5
70693,Square Root,0.16940362860442215,11,0.18181818181818182
70693,Subtraction Whole Numbers,0.9996497211459072,6,0.8333333333333334
70693,Table,0.857146068427746,1,0.0
70695,Absolute Value,0.9487216729230361,4,1.0
70695,Addition Whole Numbers,0.9999999948884171,12,1.0
70695,Addition and Subtraction Fractions,0.9999691144206311,7,0.8571428571428571
70695,Addition and Subtraction Integers,0.9382309425950478,8,0.75
70695,Addition and Subtraction Positive Decimals,0.9982000757598823,4,1.0
70695,Box and Whisker,0.8779589241068225,2,1.0
70695,Complementary and Supplementary Angles,0.9116847480888247,4,0.5
70695,Congruence,1.0,2,1.0
70695,Conversion of Fraction Decimals Percents,0.14138772884803522,34,0.5588235294117647
70695,Divisibility Rules,0.9913528470194343,6,0.8333333333333334
70695,Division Fractions,0.8444014056328907,3,0.6666666666666666
70695,Equation Solving Two or Fewer Steps,0.8251433757666345,2,0.5
70695,Estimation,0.6027681883822344,12,0.5
70695,Exponents,0.9995134422266949,3,1.0
70695,Finding Percents,0.9999277363479364,6,1.0
70695,Histogram as Table or Graph,0.6091548575976323,2,0.0
70695,Least Common Multiple,0.9792631434659315,7,0.5714285714285714
70695,Mean,0.990241193005723,5,0.4
70695,Median,0.993501139771296,6,1.0
70695,Mode,0.9937450899601618,2,1.0
70695,Multiplication Fractions,0.9660364415182585,5,0.8
70695,Multiplication and Division Integers,0.9999996509705353,12,1.0
70695,Multiplication and Division Positive Decimals,0.9257977023509509,2,1.0
70695,"Order of Operations +,-,/,* () positive reals",0.999999881342372,10,0.7
70695,Order of Operations All,0.9223125683583624,2,0.5
70695,Ordering Fractions,0.10550863535878993,34,0.6470588235294118
70695,Ordering Integers,0.9956291651925331,11,0.8181818181818182
70695,Ordering Positive Decimals,0.9907712908982356,14,0.7857142857142857
70695,Ordering Real Numbers,0.9847355117856772,7,0.7142857142857143
70695,Percent Of,0.8826329091684935,3,0.3333333333333333
70695,Perimeter of a Polygon,0.9635653809011495,1,0.0
70695,Pythagorean Theorem,0.5020505754243341,2,0.0
70695,Range,0.9661845000871184,3,1.0
70695,Rounding,0.8146698866440623,4,0.25
70695,Scientific Notation,0.9437168808053733,10,0.6
70695,Square Root,0.999975978324443,35,0.7142857142857143
70695,Subtraction Whole Numbers,0.961492789064325,2,1.0
70695,Table,0.9999820535828068,10,0.8
70695,Unit Conversion Within a System,0.9212678106602177,1,1.0
70695,Unit Rate,0.6846954506534627,1,1.0
70695,Venn Diagram,0.9999999189792069,8,0.875
70699,Absolute Value,0.8763723256276552,8,0.75
70699,Addition Whole Numbers,0.9999907931830745,9,0.8888888888888888
70699,Addition and Subtraction Fractions,0.9649548654627671,2,1.0
70699,Addition and Subtraction Integers,0.6853383855156426,8,0.625
70699,Addition and Subtraction Positive Decimals,0.11172753614917937,6,0.16666666666666666
70699,Box and Whisker,0.8779589241068225,2,1.0
70699,Circle Graph,0.20638417815282747,3,0.0
70699,Conversion of Fraction Decimals Percents,0.965461585310056,8,0.875
70699,D.4.8-understanding-concept-of-probabilities,0.9752197639020433,1,1.0
70699,Estimation,0.7698350514898274,10,0.5
70699,Exponents,0.9145034847405639,1,1.0
70699,Least Common Multiple,0.4968985874690736,1,0.0
70699,Mean,0.2467226267750166,5,0.0
70699,Median,0.39265689038433166,10,0.5
70699,Mode,0.9999999770171445,6,1.0
70699,Multiplication Fractions,0.8176653777200955,5,0.6
70699,Multiplication Whole Numbers,0.9178522437513721,1,0.0
70699,Multiplication and Division Integers,0.9999883252098256,9,1.0
70699,Multiplication and Division Positive Decimals,0.791292831621466,1,1.0
70699,"Order of Operations +,-,/,* () positive reals",0.999715973969918,5,0.8
70699,Order of Operations All,0.6790526481545619,4,0.25
70699,Ordering Fractions,0.6320226706481912,1,1.0
70699,Ordering Integers,0.9732142377914335,3,1.0
70699,Ordering Positive Decimals,0.6705357710170604,15,0.4
70699,Percent Of,0.1627994793941969,5,0.0
70699,Proportion,0.3854018303255242,6,0.5
